rep,cell,true_effect,true_rho,dataset_sha256,M1_evaluable,M2_evaluable,estimate_difference_M2_minus_M1,se_difference_M2_minus_M1,M1_rejected,M2_rejected,M1_covered,M2_covered,M1_singular,M2_singular
307,P7_C_EFFECT_RHO0,0.1,0.0,1999083c811424e850a07950f17a10c2a2312c152e3544d9363e188290cf52ca,True,True,-0.00020000000000000573,0.0,1.0,1.0,1.0,1.0,True,False
307,P7_D_EFFECT_RHO30,0.1,0.3,c320320fd86b18f4b5508cfaa95df31fe10888ad5187ec221b6db8d634fea5ce,True,True,-0.00010000000000000286,0.00010000000000000286,1.0,1.0,1.0,1.0,True,False
308,P7_A_NULL_RHO0,0.0,0.0,9b9ea00961678ba4c029d03c22dde9ca57447895652b42d94d8a839557e4ef87,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
308,P7_B_NULL_RHO30,0.0,0.3,2b9edd90ab859f9cfc139cb55c3f5cab605b11123b39c1227e20611a4f71c5c1,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
308,P7_C_EFFECT_RHO0,0.1,0.0,e63ede91a702d328661ee4422aee2624c08a4bd8d8425fda3694bcc9e7e7ae2c,True,True,-0.0006000000000000033,-0.0011000000000000003,1.0,1.0,1.0,1.0,True,True
308,P7_D_EFFECT_RHO30,0.1,0.3,cb8b925fc489961b66016f6a350622c559ff43c1babe69c572c1f8cfc7c9df0d,True,True,-0.0003999999999999976,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
309,P7_A_NULL_RHO0,0.0,0.0,4669cb8862204167a83ab11c855618a1ce02767ece7a6f0da937980198c65011,True,True,0.0,0.00010000000000000286,0.0,0.0,1.0,1.0,True,True
309,P7_B_NULL_RHO30,0.0,0.3,3efc131c631b162f63f428347f9e2be797b9e089a0b5562df8eb5626f20cc3fe,True,True,0.0,0.00020000000000000226,0.0,0.0,1.0,1.0,False,True
309,P7_C_EFFECT_RHO0,0.1,0.0,8f3f2da40b549a6f35af5a35f45d8f07140f836c3a93b0b16ce6307606c7c5b9,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
309,P7_D_EFFECT_RHO30,0.1,0.3,1a8814ea95d81801cd05629c107a9940ad7bc7de70835c2762e0400228cc36ee,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
310,P7_A_NULL_RHO0,0.0,0.0,9193f9fb1f67434963fdde9542fcf801f6c111425064e16a4a0e453bb94d8b8e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
310,P7_B_NULL_RHO30,0.0,0.3,8e5c70bb68ab650f16ba0bb885b9495c8783ef13f1693bad4e4eed8de7627018,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
310,P7_C_EFFECT_RHO0,0.1,0.0,4fa46894b0462c90649eeab2e7fa02ace4198c6f0d893e9a220db65c2b5f5f24,True,True,-0.00010000000000000286,-0.0006999999999999992,1.0,1.0,1.0,1.0,True,True
310,P7_D_EFFECT_RHO30,0.1,0.3,b5e2d5131487a7ee980d9b0d4fe1d073a16f385ee5d561090fe4275df41a0e41,True,True,0.0,-0.0007999999999999986,1.0,1.0,1.0,1.0,True,True
311,P7_A_NULL_RHO0,0.0,0.0,3ca6dc99eec913b5dc2fcc49eef17194222ec4a7404fdd664e32f9a69d27c57e,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,False,True
311,P7_B_NULL_RHO30,0.0,0.3,4d728cd6ee42420918d0f7ca45cdb5d237c97300ae17569de04a43692ec6d9df,True,True,0.0,0.0,0.0,0.0,1.0,1.0,False,True
311,P7_C_EFFECT_RHO0,0.1,0.0,686d8b1c028eabd7c222200a9549099b79241c7f3c6f7df79ba73b270d6b9845,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,False,True
311,P7_D_EFFECT_RHO30,0.1,0.3,0fc8c01fac39a67574152e5437cc3c2300f80bf59c8435bd23452f8c1a4ba6cb,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
312,P7_A_NULL_RHO0,0.0,0.0,7d3cebbfcb2492774cf0284e33bbdd39a17df96a3f8c7d8fd819fc80634d2785,True,True,0.0003999999999999993,-0.0010000000000000009,0.0,0.0,1.0,1.0,True,True
312,P7_B_NULL_RHO30,0.0,0.3,47121c9dcfa6945355f55175bcb72063994557f9d101d6c7014e4459bfbdd138,True,True,0.0002999999999999999,-0.0010000000000000009,0.0,0.0,1.0,1.0,True,True
312,P7_C_EFFECT_RHO0,0.1,0.0,b4146dcac4f51b668d3f375396c7463cc42ff2faabff4d12228546b76242dfdb,True,True,0.0002999999999999947,-0.0011999999999999997,1.0,1.0,1.0,1.0,False,False
312,P7_D_EFFECT_RHO30,0.1,0.3,343608b8fd013208b089cba9947022714ede1f9e9a43bf640fce3a60a51b9168,True,True,0.0003999999999999976,-0.0011999999999999997,1.0,1.0,1.0,1.0,False,False
313,P7_A_NULL_RHO0,0.0,0.0,2228a875c634768ff7b57c8946ffae578cd235352b9f0ac5b128dca94e965858,True,True,0.0008000000000000021,-0.001400000000000002,0.0,0.0,1.0,1.0,True,True
313,P7_B_NULL_RHO30,0.0,0.3,f70d8566fa1fccc5297175325ce61d32a934ec91d5faafa2045f7406b153fa0a,True,True,0.0008000000000000021,-0.001299999999999999,0.0,0.0,1.0,1.0,True,True
313,P7_C_EFFECT_RHO0,0.1,0.0,2fbaa91721f3e33559ef5eeafb65cc9e555ad2b26b29e385348f673c1893ef5e,True,True,0.0009000000000000119,-0.0016000000000000007,1.0,1.0,1.0,1.0,True,True
313,P7_D_EFFECT_RHO30,0.1,0.3,9a8f0394f2992a34f939bda9194f8f2f393a42b65c2bd0415d3a530e01d81254,True,True,0.0008999999999999841,-0.001400000000000002,1.0,1.0,1.0,1.0,True,True
314,P7_A_NULL_RHO0,0.0,0.0,ef543f57febd2ccc4a885c7e96c7d956a4f9d9f69415c4127cc21e633eafef9c,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
314,P7_B_NULL_RHO30,0.0,0.3,038482a369ca6754280ae6cde4ae013fa30592cb7e8448a7d7d9a2c614bdfce0,True,True,0.0005999999999999998,-0.002799999999999997,0.0,0.0,1.0,1.0,True,True
314,P7_C_EFFECT_RHO0,0.1,0.0,eb4f173e42837384cf56db6ee2ee9e5a82860cf1098c03341755e2fea4684d13,True,True,0.0007000000000000062,-0.0029,1.0,1.0,1.0,1.0,True,True
314,P7_D_EFFECT_RHO30,0.1,0.3,cff9a520a9a004cf35a8a1c70f397fa253c3aa9c22377a2aa1f6fa81032ff5a4,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
315,P7_A_NULL_RHO0,0.0,0.0,ed241537526459782ce771a4d04b70ff302bd76a5c30cb3d36840cf56922d7a2,True,True,-0.0001999999999999988,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
315,P7_B_NULL_RHO30,0.0,0.3,822f05d74cd9d9d377ff1e9181981a92ca655df2d5803c1a9dc6676fb21810e6,True,True,-0.0001999999999999988,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
315,P7_C_EFFECT_RHO0,0.1,0.0,c8d3e1b71e9043c12f6f8d01097e163290427da54a714e6ec87468e386dc8d82,True,True,-9.999999999998899e-05,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
315,P7_D_EFFECT_RHO30,0.1,0.3,5d6d8b923187f4c1cb9d39864c89bf2fb174314df91a9bf330409c2e6e997ec6,True,True,-0.00010000000000000286,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
316,P7_A_NULL_RHO0,0.0,0.0,3bf9ed94ba5308220b4a7decd67261b4df433b4b628522e9ed73e2f6c695a4c3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
316,P7_B_NULL_RHO30,0.0,0.3,38b7c0ac2407e07a518c800a668cbd30b006d5aaf08965f7c47b33b38e0e1730,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
316,P7_C_EFFECT_RHO0,0.1,0.0,ce795c6eeb7a1bd438dd8328425e22f1d26339f3804768b432a170b8b3bf11ef,True,True,-0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
316,P7_D_EFFECT_RHO30,0.1,0.3,48e8160182ae906bc4d21ffc4165c64c12f3514b1e6c8d1c7c33942105761973,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
317,P7_A_NULL_RHO0,0.0,0.0,6b775d7cfa9c54f711d1730cfc3ab39b33a3db762e37ecda284a07829ae32148,True,True,0.0008999999999999998,-0.0010000000000000009,0.0,0.0,1.0,1.0,True,True
317,P7_B_NULL_RHO30,0.0,0.3,1ab00b312928d5d19060d195eb21b8055440bc20ba1d2c28bc7411e441876800,True,True,0.0008000000000000004,-0.0009000000000000015,0.0,0.0,1.0,1.0,True,True
317,P7_C_EFFECT_RHO0,0.1,0.0,83df8c5a91157c029d805dd8d76c956d23684f6a9df3e797ed37902c251eeb35,True,True,0.000899999999999998,-0.0010000000000000009,1.0,1.0,1.0,1.0,True,True
317,P7_D_EFFECT_RHO30,0.1,0.3,4b4b76ae75936f6dc2e54edca526d73ef6fd594b90d926d4296767c6239d1caf,True,True,0.000899999999999998,-0.0010000000000000009,1.0,1.0,1.0,1.0,True,True
318,P7_A_NULL_RHO0,0.0,0.0,5399bf7af9cec4b966a4d55ec678ef457c0c897913c26015a2e405b84c770877,True,True,-0.00020000000000000052,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
318,P7_B_NULL_RHO30,0.0,0.3,2cd263f5ad07f59029e8d085be2c99ad6593b96de35ca15d9bb06360df64c4cf,True,True,-0.00010000000000000113,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
318,P7_C_EFFECT_RHO0,0.1,0.0,474508d661a091b1200eccf994fb6f9ac3bab7f31cf5254ea82fca10f4611e0f,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
318,P7_D_EFFECT_RHO30,0.1,0.3,d39aa1fad545a0fb5ba9ba52b9f9ea5144f5463459b752038c7da999f3231fe8,True,True,-0.00010000000000000286,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
319,P7_A_NULL_RHO0,0.0,0.0,5d4151b7283da8031880cc85ce9ef01a01b494250afdd3e03fd046e2ccca8d6f,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
319,P7_B_NULL_RHO30,0.0,0.3,cfc4ff79428561af22a8a16e3caa3933124ce5585f6dbf0787566ea977af0bd6,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
319,P7_C_EFFECT_RHO0,0.1,0.0,666ca7dd60ae86a64c56831ef2d7b174fd0d2c39b810699d6186338779882c53,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
319,P7_D_EFFECT_RHO30,0.1,0.3,e2ce9100ecd1519361375d481aa8282a70339059097ec16eee0a0ccd9e0a3bfb,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
320,P7_A_NULL_RHO0,0.0,0.0,fd89d479ac23b0514b29b100020e902773757a9760542dc8a4924d408158b3e4,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
320,P7_B_NULL_RHO30,0.0,0.3,f102703b037d21aeb0ea2a126d20dc8aa38a95cde6b84661a63a5a37786e2482,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
320,P7_C_EFFECT_RHO0,0.1,0.0,4a745f0041688792499a6c94911f5b200890a17521a92f5ac79bf6fa4fdd5c82,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
320,P7_D_EFFECT_RHO30,0.1,0.3,537162d1916950c68d6d651a11b627f47e9c99a4ed7df08039677749923ea2bf,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
321,P7_A_NULL_RHO0,0.0,0.0,91f2ebec151425954120ef69cb1cea3a18745ddbc3658557be24d09859bcd644,True,True,0.00030000000000000165,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
321,P7_B_NULL_RHO30,0.0,0.3,dab6fe4fb3279fb95e91748f1b4eb22bd957ac7444c0aa06688a5c2b1c81db3f,True,True,0.0002999999999999982,-0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
321,P7_C_EFFECT_RHO0,0.1,0.0,60858fc37b3236e2e99cbaeece0a1502662f47d2ee1e109ca2c36d6583faccce,True,True,0.0003999999999999976,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
321,P7_D_EFFECT_RHO30,0.1,0.3,f760562d59edd8e528ae6921beaa234d3cc99cf0bb33a2e990efaa2c93729c47,True,True,0.0003999999999999976,-0.0006999999999999992,1.0,1.0,1.0,1.0,True,True
322,P7_A_NULL_RHO0,0.0,0.0,d0f52814d66b332907c8e4c86fe474ab0a64c7acb96079d2d96aff27079c1d2a,True,True,-9.99999999999994e-05,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
322,P7_B_NULL_RHO30,0.0,0.3,a56924d0d9ca4dbeff81bc3c10385e85b89deadeb8dd5eb6da10559e32dc505f,True,True,-9.99999999999994e-05,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
322,P7_C_EFFECT_RHO0,0.1,0.0,8a7d688e8e97e02ee4eb874b4e34960b931627defc09a1d8c0ba2614b085dce2,True,True,-0.00010000000000000286,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
322,P7_D_EFFECT_RHO30,0.1,0.3,9674f24af8fba1e4e3a06b43734cf002285e894b1f7b86b97f30182efb821e63,True,True,-0.00010000000000000286,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
323,P7_A_NULL_RHO0,0.0,0.0,f907307aaada6e05f48d19ca896eba9f0523fc1f2e6169718c04f5c7178e163d,True,True,-0.00010000000000000026,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
323,P7_B_NULL_RHO30,0.0,0.3,fe4ce71cc8f891718c305687648ea4381b58a25aa581a8fcc399710d48db4ca3,True,True,-0.00010000000000000026,0.0,0.0,0.0,1.0,1.0,True,True
323,P7_C_EFFECT_RHO0,0.1,0.0,586b9272bcd686023d63dfb32a26a04344a73d5097b36137887cbb1ea3e10bc6,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
323,P7_D_EFFECT_RHO30,0.1,0.3,44e5cf241607ec526819e746d981358842d2d44f0fb4642c321e549c9b724abe,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
324,P7_A_NULL_RHO0,0.0,0.0,40da4816cc95a85e6128224a145a68aba43a4f78232d1cd417ed77d42cded4f8,True,True,0.00030000000000000165,-0.0013999999999999985,0.0,0.0,1.0,1.0,False,False
324,P7_B_NULL_RHO30,0.0,0.3,2b89cb3678e16d36e142d5c3756b61aff79816f8ef111c63691824cae7bdd2d0,True,True,0.00030000000000000165,-0.0013999999999999985,0.0,0.0,1.0,1.0,False,False
324,P7_C_EFFECT_RHO0,0.1,0.0,a900e1d0223b3adcef214a337079fc3497707005b776431fb80517f5ceeb39d3,True,True,0.0005999999999999894,-0.0011000000000000003,1.0,1.0,1.0,1.0,False,True
324,P7_D_EFFECT_RHO30,0.1,0.3,32650025c6ea688c0e1db67eda3bebb3b57f5fcfbcb5e1d2a1402097cee03a98,True,True,0.0005000000000000004,-0.0011000000000000003,1.0,1.0,1.0,1.0,False,True
325,P7_A_NULL_RHO0,0.0,0.0,2420224279d32d680ca6bad646609fabb0d38bff046265f3bd2d73a701bb6ee7,True,True,9.99999999999994e-05,-0.00020000000000000226,0.0,0.0,1.0,1.0,False,False
325,P7_B_NULL_RHO30,0.0,0.3,e17ab07efa8046d8e0f5c50e739579b6eac2c76a25c4c3e364f5d9251b69dc38,True,True,9.99999999999994e-05,-0.00010000000000000286,0.0,0.0,1.0,1.0,False,False
325,P7_C_EFFECT_RHO0,0.1,0.0,a9b88694509e53d825cd0a7a5a8f8405701ad07448da974fd5193110346d70c4,True,True,9.999999999998899e-05,-0.0002999999999999982,1.0,1.0,1.0,1.0,False,False
325,P7_D_EFFECT_RHO30,0.1,0.3,498e12db424ae742787f305ad6459f56040e47df2b1ccf40723f69e25006cc5a,True,True,0.0,-0.0001999999999999988,1.0,1.0,1.0,1.0,False,False
326,P7_A_NULL_RHO0,0.0,0.0,fd9ba47680e18a0b1a7db8f16398e5596edc6220f6dae45d1dc041630bba9b7f,True,True,0.0001999999999999988,-0.0002999999999999982,0.0,0.0,1.0,1.0,True,True
326,P7_B_NULL_RHO30,0.0,0.3,577581a9a19a5bf1e27f23ae257929502e55d4815f44d5735325127f29cd24f8,True,True,0.0002999999999999999,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
326,P7_C_EFFECT_RHO0,0.1,0.0,9dea30982d66ee9262cc7ed8fe27d9ad3f255922c366050ce97c4654f69bf459,True,True,0.0002999999999999947,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
326,P7_D_EFFECT_RHO30,0.1,0.3,467e9bf80ed61d963eaae0d1dfa4240c27a9890c81620c0b94c7533b28331fff,True,True,0.0002999999999999947,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
327,P7_A_NULL_RHO0,0.0,0.0,979e9c418fd782c025c56084df343821883ff48886d0533489d60c3e066e8688,True,True,-0.00040000000000000105,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
327,P7_B_NULL_RHO30,0.0,0.3,8956315030dde33f0ceae61bb63c372d108a6b7007ddf37762dfdf2f49f59d9c,True,True,-0.0002999999999999982,-0.0006999999999999992,0.0,0.0,1.0,1.0,True,True
327,P7_C_EFFECT_RHO0,0.1,0.0,c4b0ee63d2e7f6217ccc5bad89eda1ee3b2f75732f1a0896c7db6046ba5f00f6,True,True,-0.00019999999999999185,0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
327,P7_D_EFFECT_RHO30,0.1,0.3,881b12243fb9c363fdb0852b03e6225be4cf37b678e44ad05feeee76d5f40f59,True,True,-0.00010000000000000286,0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
328,P7_A_NULL_RHO0,0.0,0.0,91dddde2dd97e2e1125cb0fa4e9293ac7dcbba8ab364bfb201e81658fdd3be4e,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,False
328,P7_B_NULL_RHO30,0.0,0.3,38618601266694c91da6d0b925a86bd56b546eb87bb1b82ff118665cd14f4552,True,True,0.0005000000000000004,-0.001400000000000002,0.0,0.0,1.0,1.0,False,False
328,P7_C_EFFECT_RHO0,0.1,0.0,0df5fd24703b22016b5ed1e3ab258afda733b4b2bec46c63f16b7f88a6a65b06,True,True,0.0,-0.00010000000000000286,1.0,1.0,0.0,0.0,True,False
328,P7_D_EFFECT_RHO30,0.1,0.3,4fee9f4fd0d6aa9cdd69a76fc8e96c76c36536224c21fa4dd622af22af92bc40,True,True,-9.999999999999593e-05,-9.99999999999994e-05,1.0,1.0,0.0,0.0,True,False
329,P7_A_NULL_RHO0,0.0,0.0,9bac74c7cc78cd3999057c1865ac5c6ad7504252d818aaa1f33ed80c9cfe217a,True,True,0.0005000000000000004,-0.0020000000000000018,0.0,0.0,1.0,1.0,True,True
329,P7_B_NULL_RHO30,0.0,0.3,1ca5926df3cd7b3f25e5c7415eea07018803dd41793b1747bfc95809e96660b9,True,True,0.0003999999999999993,-0.001800000000000003,0.0,0.0,1.0,1.0,True,True
329,P7_C_EFFECT_RHO0,0.1,0.0,18f7098dceb424673e3f3f278a4a2daeb1f35f5812feefb73a1beb966412b3b8,True,True,-0.00010000000000000286,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
329,P7_D_EFFECT_RHO30,0.1,0.3,577a49e217f480e0401af6407f2ede70ee1a6ffff67b81e3c6f6f9a2d2d39510,True,True,0.0005000000000000004,-0.001899999999999999,1.0,1.0,1.0,1.0,True,True
330,P7_A_NULL_RHO0,0.0,0.0,a9a820172e85d3cb0bd25338421e07a2356560a0e378d78378e2145a7f0288c2,True,True,0.00040000000000000105,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
330,P7_B_NULL_RHO30,0.0,0.3,8ee197758a0f80fdfd4226382b298eb637fcf63ebc2bc0d2296b8a0da9d6b647,True,True,0.00040000000000000105,-0.0006999999999999992,0.0,0.0,1.0,1.0,False,True
330,P7_C_EFFECT_RHO0,0.1,0.0,b0cbb8a49b43d4453659d974cf1c8eb314e37a3fe2f1465cdda8711cf594a9ff,True,True,0.00020000000000000573,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
330,P7_D_EFFECT_RHO30,0.1,0.3,f8d9860fbfd9eeb9b1f2b3825bc11ff8266c1daabbaadbc6c195b39e5af91abd,True,True,0.00019999999999997797,-0.0006999999999999992,1.0,1.0,1.0,1.0,True,True
331,P7_A_NULL_RHO0,0.0,0.0,1a0f624943f4faf88a297a79fdb0ed4ef2ffc4df46becef28a7154f53a3e955c,True,True,0.0008999999999999998,-0.0029,0.0,0.0,1.0,1.0,True,True
331,P7_B_NULL_RHO30,0.0,0.3,dfd2465f49962133f1d91c48de173193ce3853714ea831cfac8b89214ab8fe31,True,True,0.0008999999999999998,-0.0028000000000000004,0.0,0.0,1.0,1.0,True,True
331,P7_C_EFFECT_RHO0,0.1,0.0,90467350659307d79fd5be33e8a454a787438cb50dfd3c9a0d2afd33f8d29419,True,True,-0.00019999999999999185,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
331,P7_D_EFFECT_RHO30,0.1,0.3,9862fd110d1b436a63b7899b61e44e72ce7ec4d23ed61ce55e68a7feb5946306,True,True,0.000899999999999998,-0.0022000000000000006,1.0,1.0,1.0,1.0,False,True
332,P7_A_NULL_RHO0,0.0,0.0,d28d5273805649d0d288ea7c151728208358722540c9b5393be97f5e917aff54,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
332,P7_B_NULL_RHO30,0.0,0.3,9e4835a6b4a042f8d44b49e6425ed9d5daecfd9fb4bde97f0740535c54ed37ac,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
332,P7_C_EFFECT_RHO0,0.1,0.0,5b130055360df9b46a16da2be1b584e02065d40e3497b808bc409201e5e7a927,True,True,0.0,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
332,P7_D_EFFECT_RHO30,0.1,0.3,49283e2630f8ed21f49be27c55904b7180a2ef1ce855ed9fb4467cf3bce9e072,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
333,P7_A_NULL_RHO0,0.0,0.0,1cf3a3c2fc51d0c547d7f0caf6a1709bc0fd529a7d15734e12846e21421487ff,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
333,P7_B_NULL_RHO30,0.0,0.3,c62184e599d4e0c2bdfbf850a5983b04340d30623dbfbb55fa445790f606549e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
333,P7_C_EFFECT_RHO0,0.1,0.0,bcc959fdcbcd44682adfd54e228efbc6d5161a8e57ec818ab8736b405064a154,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
333,P7_D_EFFECT_RHO30,0.1,0.3,219cd4da3c8da6a8932c9f9efbddb23c223cd2549c5fe83e6f75a525c4905657,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
334,P7_A_NULL_RHO0,0.0,0.0,2cf8468c0ec5b27a611661df7d9c3792a880ad09319eebfc33a72fb94caeb080,True,True,0.0,0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
334,P7_B_NULL_RHO30,0.0,0.3,e3e197c6ec9f1223f22c92f66d462dc9e4bf2410c7b793a88adbf583381a2724,True,True,0.0,0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
334,P7_C_EFFECT_RHO0,0.1,0.0,620100609a6efdf685567c8b5399bf0d57fb7119313b715b7a16f73cc3bd121a,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
334,P7_D_EFFECT_RHO30,0.1,0.3,f6a751af4f863a914a7de4edd193d446cd35e4354f0c7e01105f2e8e5d53b336,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
335,P7_A_NULL_RHO0,0.0,0.0,d9fb551eb10953bdc6064c3af055e9af94a7bf15262d972d6735625278178a01,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
335,P7_B_NULL_RHO30,0.0,0.3,52e492b96ead59a583ddedde91c628f866db89e31e7bf366974439f6647f7457,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,False,True
335,P7_C_EFFECT_RHO0,0.1,0.0,34019ef76ee535d3cef2b35b0ad92e2e87704ac5355e6f1e1c8aca8817b65f4b,True,True,-9.999999999998899e-05,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
335,P7_D_EFFECT_RHO30,0.1,0.3,49f6f1c57c61be4a30b77bb440e023b33b110a1bb81ec974b0d6f8493ed36bc7,True,True,-0.00010000000000000286,-0.00010000000000000286,1.0,1.0,1.0,1.0,True,True
336,P7_A_NULL_RHO0,0.0,0.0,5bb860014333aaf80e1157b9a02ec51e6789eea6c9f5f4d61f16c9cbf6481b31,True,True,-0.00010000000000000026,0.0,0.0,0.0,1.0,1.0,True,True
336,P7_B_NULL_RHO30,0.0,0.3,3da4273ed969b98c9998b2042583476a66573aba579cd7e6b390ad5be1bfd5b5,True,True,0.0,-0.0011000000000000003,0.0,0.0,1.0,1.0,True,True
336,P7_C_EFFECT_RHO0,0.1,0.0,c669924db81ab8c0d3bcfc5232f20dd5ebf482daacd98f804417098c967033a2,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
336,P7_D_EFFECT_RHO30,0.1,0.3,91dd9bc9c74c812c5416e1ce90a34261eeabeb3d94cad11a3e857fa53e210e2e,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
337,P7_A_NULL_RHO0,0.0,0.0,cc7370dcf770e282780c118d2d30076e1276f7b95f77b33d6014f78c18261241,True,True,-0.0001999999999999988,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,False
337,P7_B_NULL_RHO30,0.0,0.3,f3b1295600e105482b7866453833dcc029c1caace14b96e3bbf2bae25ea76992,True,True,-9.99999999999994e-05,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,False
337,P7_C_EFFECT_RHO0,0.1,0.0,5f82ebe3a612cdc78698af69006bb0712a4d948a3bce36fe8a26c5874f98553f,True,True,-0.00020000000000000573,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,False
337,P7_D_EFFECT_RHO30,0.1,0.3,27b56a052fb9481cccc06df0392808884d9c8631922788b3cbe8b37f9d04f1b8,True,True,-0.00019999999999999185,0.00040000000000000105,1.0,1.0,1.0,1.0,True,False
338,P7_A_NULL_RHO0,0.0,0.0,2bf8b9ff28e7b154032590bde7ac00d24e698ea1dfc86147451aee4aa1912f60,True,True,-0.0002000000000000001,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
338,P7_B_NULL_RHO30,0.0,0.3,1d5cd149f1fdaccffc4a91869da074bf4644b3753b8159cfd413ce63ef6a47e8,True,True,0.0,0.00010000000000000286,0.0,0.0,1.0,1.0,True,True
338,P7_C_EFFECT_RHO0,0.1,0.0,948948a8310fc75dada179dc8bd9ecf72fee056b657395d9b5c43e13078a5e46,True,True,-0.00020000000000000573,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
338,P7_D_EFFECT_RHO30,0.1,0.3,148f042192b720797883f947b8375dc02420adf76ac2d91b0c5dd10bfe11fbf1,True,True,-0.00020000000000000573,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
339,P7_A_NULL_RHO0,0.0,0.0,5423881932c8393a8d9f98d320b5d03a845c5121de4c86b59b1fcd67465b37cc,True,True,0.0004000000000000045,-0.0011999999999999997,0.0,0.0,1.0,1.0,True,True
