rep,seed,cell,fit_spec,true_effect,true_rho,n_models,n_items,n_obs,dataset_sha256,min_model_n_self,max_model_n_self,overall_self_prop,rho_model,x_mean,x_sd,context_item_level_shared,phase6_high_assignment_geometry,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,error,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,fit_error,evaluable,rejected,covered,singular_bool
320,92622320,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,537162d1916950c68d6d651a11b627f47e9c99a4ed7df08039677749923ea2bf,200,200,0.5,0.3,4.973799150320702e-16,0.8210381906495136,True,True,True,True,[],0.1006,0.022,4.7459e-06,0.0575,0.1437,True,0.0005999999999999894,True,,0.0,0.0719,,0.0,0.0,"[0, 0, -0.0709, 0.0117]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
320,92622320,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,537162d1916950c68d6d651a11b627f47e9c99a4ed7df08039677749923ea2bf,200,200,0.5,0.3,4.973799150320702e-16,0.8210381906495136,True,True,True,True,[],0.1006,0.022,4.7469e-06,0.0575,0.1437,True,0.0005999999999999894,True,,0.0,0.0719,,0.0,0.0,"[0, 0, 0.0719]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
321,92622321,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,91f2ebec151425954120ef69cb1cea3a18745ddbc3658557be24d09859bcd644,200,200,0.5,0.0,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.0235,0.0212,0.2671,-0.018,0.065,False,0.0235,True,,0.0585,0.0466,-0.8593,0.0,0.0004,"[0, 0.0585, -0.04, 0.0238]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
321,92622321,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,91f2ebec151425954120ef69cb1cea3a18745ddbc3658557be24d09859bcd644,200,200,0.5,0.0,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.0238,0.0207,0.2487,-0.0167,0.0643,False,0.0238,True,,0.0403,1.5405e-06,,1.3948e-07,2.3732e-12,"[1.3948e-07, 0.0403, 1.5405e-06]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
321,92622321,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,dab6fe4fb3279fb95e91748f1b4eb22bd957ac7444c0aa06688a5c2b1c81db3f,200,200,0.5,0.3,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.0244,0.0211,0.2481,-0.017,0.0658,False,0.0244,True,,0.0584,0.0441,-0.8027,0.0,0.0005,"[0, 0.0584, -0.0354, 0.0263]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
321,92622321,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,dab6fe4fb3279fb95e91748f1b4eb22bd957ac7444c0aa06688a5c2b1c81db3f,200,200,0.5,0.3,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.0247,0.0207,0.2321,-0.0158,0.0652,False,0.0247,True,,0.0428,0.0,,2.6938e-08,0.0,"[2.6938e-08, 0.0428, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
321,92622321,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,60858fc37b3236e2e99cbaeece0a1502662f47d2ee1e109ca2c36d6583faccce,200,200,0.5,0.0,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.117,0.0214,4.6762e-08,0.075,0.1589,True,0.017,True,,0.0583,0.0513,-1.0,0.0,2.7927e-08,"[0, 0.0583, -0.0513, 0.0002]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
321,92622321,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,60858fc37b3236e2e99cbaeece0a1502662f47d2ee1e109ca2c36d6583faccce,200,200,0.5,0.0,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.1174,0.0208,1.6125e-08,0.0767,0.1582,True,0.0174,True,,0.0333,0.0,,0.0,0.0,"[0, 0.0333, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
321,92622321,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,f760562d59edd8e528ae6921beaa234d3cc99cf0bb33a2e990efaa2c93729c47,200,200,0.5,0.3,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.1186,0.0215,3.5178e-08,0.0764,0.1607,True,0.01859999999999999,True,,0.0583,0.055,-0.924,0.0,0.0002,"[0, 0.0583, -0.0508, 0.021]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,1.0,1.0,True
321,92622321,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,f760562d59edd8e528ae6921beaa234d3cc99cf0bb33a2e990efaa2c93729c47,200,200,0.5,0.3,5.506706202140776e-16,0.8148498692872765,True,True,True,True,[],0.119,0.0208,1.0497e-08,0.0782,0.1597,True,0.01899999999999999,True,,0.0348,0.0,,0.0,2.2878e-10,"[0, 0.0348, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
322,92622322,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,d0f52814d66b332907c8e4c86fe474ab0a64c7acb96079d2d96aff27079c1d2a,200,200,0.5,0.0,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.0214,0.0208,0.3037,-0.0193,0.0621,False,0.0214,True,,0.0,0.0186,,0.0,0.0,"[0, 0, -0.0186, 0]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
322,92622322,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,d0f52814d66b332907c8e4c86fe474ab0a64c7acb96079d2d96aff27079c1d2a,200,200,0.5,0.0,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.0213,0.0207,0.3026,-0.0192,0.0619,False,0.0213,True,,0.031,0.0,,1.5063e-07,0.0,"[1.5063e-07, 0.031, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
322,92622322,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,a56924d0d9ca4dbeff81bc3c10385e85b89deadeb8dd5eb6da10559e32dc505f,200,200,0.5,0.3,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.0212,0.0208,0.3093,-0.0197,0.062,False,0.0212,True,,0.0,0.0249,,0.0,0.0,"[0, 0, -0.0248, 0.0004]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
322,92622322,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,a56924d0d9ca4dbeff81bc3c10385e85b89deadeb8dd5eb6da10559e32dc505f,200,200,0.5,0.3,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.0211,0.0207,0.3074,-0.0194,0.0617,False,0.0211,True,,0.0336,0.0,,0.0,0.0,"[0, 0.0336, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
322,92622322,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,8a7d688e8e97e02ee4eb874b4e34960b931627defc09a1d8c0ba2614b085dce2,200,200,0.5,0.0,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.1241,0.0211,4.0653e-09,0.0828,0.1655,True,0.024099999999999996,True,,0.0,0.0338,,0.0,0.0,"[0, 0, -0.0337, 0.0012]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
322,92622322,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,8a7d688e8e97e02ee4eb874b4e34960b931627defc09a1d8c0ba2614b085dce2,200,200,0.5,0.0,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.124,0.0208,2.6494e-09,0.0832,0.1648,True,0.023999999999999994,True,,0.0346,0.0,,0.0,1.0252e-09,"[0, 0.0346, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
322,92622322,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,9674f24af8fba1e4e3a06b43734cf002285e894b1f7b86b97f30182efb821e63,200,200,0.5,0.3,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.1241,0.0211,4.0902e-09,0.0828,0.1655,True,0.024099999999999996,True,,0.0,0.0341,,0.0,0.0,"[0, 0, -0.0339, 0.0035]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
322,92622322,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,9674f24af8fba1e4e3a06b43734cf002285e894b1f7b86b97f30182efb821e63,200,200,0.5,0.3,1.1368683772161605e-15,0.845076114315894,True,True,True,True,[],0.124,0.0208,2.6461e-09,0.0832,0.1649,True,0.023999999999999994,True,,0.036,0.0,,0.0,1.1719e-10,"[0, 0.036, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
323,92622323,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,f907307aaada6e05f48d19ca896eba9f0523fc1f2e6169718c04f5c7178e163d,200,200,0.5,0.0,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.0047,0.0207,0.8194,-0.0358,0.0452,False,0.0047,True,,0.0406,0.0099,1.0,0.0,0.0,"[0, 0.0406, 0.0099, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
323,92622323,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,f907307aaada6e05f48d19ca896eba9f0523fc1f2e6169718c04f5c7178e163d,200,200,0.5,0.0,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.0046,0.0206,0.8233,-0.0358,0.045,False,0.0046,True,,0.0454,0.0,,0.0,0.0,"[0, 0.0454, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
323,92622323,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,fe4ce71cc8f891718c305687648ea4381b58a25aa581a8fcc399710d48db4ca3,200,200,0.5,0.3,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.0053,0.0206,0.7965,-0.0351,0.0458,False,0.0053,True,,0.0412,0.0072,1.0,0.0,-6.776299999999999e-21,"[0, 0.0412, 0.0072, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
323,92622323,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,fe4ce71cc8f891718c305687648ea4381b58a25aa581a8fcc399710d48db4ca3,200,200,0.5,0.3,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.0052,0.0206,0.7993,-0.0352,0.0457,False,0.0052,True,,0.0447,0.0,,0.0,0.0,"[0, 0.0447, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
323,92622323,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,586b9272bcd686023d63dfb32a26a04344a73d5097b36137887cbb1ea3e10bc6,200,200,0.5,0.0,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.1066,0.0209,3.3536e-07,0.0657,0.1476,True,0.006599999999999995,True,,0.0,0.024,,0.0,0.0,"[0, 0, -0.0176, 0.0162]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
323,92622323,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,586b9272bcd686023d63dfb32a26a04344a73d5097b36137887cbb1ea3e10bc6,200,200,0.5,0.0,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.1066,0.0208,2.8465e-07,0.0659,0.1473,True,0.006599999999999995,True,,0.0323,0.0,,0.0,0.0,"[0, 0.0323, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
323,92622323,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,44e5cf241607ec526819e746d981358842d2d44f0fb4642c321e549c9b724abe,200,200,0.5,0.3,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.1051,0.0208,4.1702e-07,0.0644,0.1458,True,0.005099999999999993,True,,0.0331,0.0013,1.0,0.0,-2.1175999999999997e-22,"[0, 0.0331, 0.0013, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
323,92622323,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,44e5cf241607ec526819e746d981358842d2d44f0fb4642c321e549c9b724abe,200,200,0.5,0.3,2.3270274596143282e-15,0.8379534803924548,True,True,True,True,[],0.1051,0.0208,4.1801e-07,0.0644,0.1458,True,0.005099999999999993,True,,0.0338,0.0,,0.0,3.6103e-10,"[0, 0.0338, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
324,92622324,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,40da4816cc95a85e6128224a145a68aba43a4f78232d1cd417ed77d42cded4f8,200,200,0.5,0.0,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.0395,0.0224,0.0772,-0.0043,0.0833,False,0.0395,True,,0.0879,0.0839,-0.6885,0.0711,0.0023,"[0.0711, 0.0879, -0.0578, 0.0608]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
324,92622324,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,40da4816cc95a85e6128224a145a68aba43a4f78232d1cd417ed77d42cded4f8,200,200,0.5,0.0,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.0398,0.021,0.0576,-0.0013,0.0809,False,0.0398,True,,0.0648,0.0327,,0.0714,0.0011,"[0.0714, 0.0648, 0.0327]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
324,92622324,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,2b89cb3678e16d36e142d5c3756b61aff79816f8ef111c63691824cae7bdd2d0,200,200,0.5,0.3,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.0404,0.0225,0.0725,-0.0037,0.0845,False,0.0404,True,,0.0881,0.0877,-0.6833,0.0717,0.0024,"[0.0717, 0.0881, -0.0599, 0.0641]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
324,92622324,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,2b89cb3678e16d36e142d5c3756b61aff79816f8ef111c63691824cae7bdd2d0,200,200,0.5,0.3,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.0407,0.0211,0.0532,-0.0006,0.082,False,0.0407,True,,0.0641,0.0383,,0.072,0.0015,"[0.072, 0.0641, 0.0383]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
324,92622324,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,a900e1d0223b3adcef214a337079fc3497707005b776431fb80517f5ceeb39d3,200,200,0.5,0.0,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.131,0.0219,2.2784e-09,0.0881,0.174,True,0.031,True,,0.0873,0.068,-0.8404,0.0696,0.0009,"[0.0696, 0.0873, -0.0572, 0.0369]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
324,92622324,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,a900e1d0223b3adcef214a337079fc3497707005b776431fb80517f5ceeb39d3,200,200,0.5,0.0,3.161915174132446e-15,0.8994231456568802,True,True,True,True,[],0.1316,0.0208,2.7292e-10,0.0907,0.1724,True,0.03159999999999999,True,,0.0619,0.0,,0.07,0.0,"[0.07, 0.0619, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
324,92622324,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,32650025c6ea688c0e1db67eda3bebb3b57f5fcfbcb5e1d2a1402097cee03a98,200,200,0.5,0.3,3.161915174132446e-15,0.8994231456568802,True,True,True,False,[],0.1291,0.0219,3.8467e-09,0.0861,0.172,True,0.029099999999999987,True,,0.0873,0.0677,-0.8064,0.0713,0.0011,"[0.0713, 0.0873, -0.0546, 0.04]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
324,92622324,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,32650025c6ea688c0e1db67eda3bebb3b57f5fcfbcb5e1d2a1402097cee03a98,200,200,0.5,0.3,3.161915174132446e-15,0.8994231456568802,True,True,True,True,[],0.1296,0.0208,5.0391e-10,0.0887,0.1704,True,0.029599999999999987,True,,0.0636,0.0,,0.0716,0.0,"[0.0716, 0.0636, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
325,92622325,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,2420224279d32d680ca6bad646609fabb0d38bff046265f3bd2d73a701bb6ee7,200,200,0.5,0.0,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.0239,0.0211,0.2554,-0.0173,0.0652,False,0.0239,True,,0.0572,0.0399,-0.2684,0.0543,0.0014,"[0.0543, 0.0572, -0.0107, 0.0384]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
325,92622325,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,2420224279d32d680ca6bad646609fabb0d38bff046265f3bd2d73a701bb6ee7,200,200,0.5,0.0,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.024,0.0209,0.2504,-0.0169,0.0649,False,0.024,True,,0.0534,0.029,,0.0544,0.0008,"[0.0544, 0.0534, 0.029]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
325,92622325,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,e17ab07efa8046d8e0f5c50e739579b6eac2c76a25c4c3e364f5d9251b69dc38,200,200,0.5,0.3,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.0242,0.021,0.2488,-0.0169,0.0654,False,0.0242,True,,0.0573,0.0377,-0.1482,0.0548,0.0014,"[0.0548, 0.0573, -0.0056, 0.0373]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
325,92622325,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,e17ab07efa8046d8e0f5c50e739579b6eac2c76a25c4c3e364f5d9251b69dc38,200,200,0.5,0.3,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.0243,0.0209,0.2462,-0.0167,0.0653,False,0.0243,True,,0.0553,0.0321,,0.0548,0.001,"[0.0548, 0.0553, 0.0321]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
325,92622325,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,a9b88694509e53d825cd0a7a5a8f8405701ad07448da974fd5193110346d70c4,200,200,0.5,0.0,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.1355,0.0214,2.4199e-10,0.0936,0.1775,True,0.035500000000000004,True,,0.0573,0.0489,-0.3087,0.0715,0.0019,"[0.0715, 0.0573, -0.0151, 0.0465]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
325,92622325,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,a9b88694509e53d825cd0a7a5a8f8405701ad07448da974fd5193110346d70c4,200,200,0.5,0.0,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.1356,0.0211,1.4494e-10,0.0941,0.177,True,0.03559999999999999,True,,0.052,0.0363,,0.0715,0.0013,"[0.0715, 0.052, 0.0363]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
325,92622325,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,498e12db424ae742787f305ad6459f56040e47df2b1ccf40723f69e25006cc5a,200,200,0.5,0.3,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.1354,0.0214,2.4639e-10,0.0934,0.1773,True,0.03539999999999999,True,,0.0572,0.0482,-0.2322,0.0719,0.002,"[0.0719, 0.0572, -0.0112, 0.0469]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
325,92622325,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,498e12db424ae742787f305ad6459f56040e47df2b1ccf40723f69e25006cc5a,200,200,0.5,0.3,-1.652011860642233e-15,0.9306261817542244,True,True,True,False,[],0.1354,0.0212,1.6902e-10,0.0939,0.177,True,0.03539999999999999,True,,0.0533,0.0392,,0.0719,0.0015,"[0.0719, 0.0533, 0.0392]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
326,92622326,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,fd9ba47680e18a0b1a7db8f16398e5596edc6220f6dae45d1dc041630bba9b7f,200,200,0.5,0.0,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.0148,0.0209,0.4803,-0.0262,0.0557,False,0.0148,True,,0.0451,0.0335,-1.0,0.0,0.0,"[0, 0.0451, -0.0335, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
326,92622326,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,fd9ba47680e18a0b1a7db8f16398e5596edc6220f6dae45d1dc041630bba9b7f,200,200,0.5,0.0,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.015,0.0206,0.4665,-0.0254,0.0555,False,0.015,True,,0.0275,0.0,,0.0,0.0,"[0, 0.0275, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
326,92622326,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,577581a9a19a5bf1e27f23ae257929502e55d4815f44d5735325127f29cd24f8,200,200,0.5,0.3,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.0135,0.0208,0.5165,-0.0273,0.0543,False,0.0135,True,,0.045,0.0282,-1.0,0.0,5.4214e-09,"[0, 0.045, -0.0282, 0.0001]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
326,92622326,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,577581a9a19a5bf1e27f23ae257929502e55d4815f44d5735325127f29cd24f8,200,200,0.5,0.3,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.0138,0.0206,0.5051,-0.0267,0.0542,False,0.0138,True,,0.0309,1.6697e-07,,0.0,2.788e-14,"[0, 0.0309, 1.6697e-07]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
326,92622326,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,9dea30982d66ee9262cc7ed8fe27d9ad3f255922c366050ce97c4654f69bf459,200,200,0.5,0.0,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.1194,0.0211,1.4299e-08,0.0781,0.1607,True,0.0194,True,,0.0436,0.0342,-1.0,3.2916e-08,0.0,"[3.2916e-08, 0.0436, -0.0342, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
326,92622326,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,9dea30982d66ee9262cc7ed8fe27d9ad3f255922c366050ce97c4654f69bf459,200,200,0.5,0.0,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.1197,0.0208,8.439e-09,0.079,0.1605,True,0.019699999999999995,True,,0.0247,0.0,,1.6737e-07,0.0,"[1.6737e-07, 0.0247, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
326,92622326,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,467e9bf80ed61d963eaae0d1dfa4240c27a9890c81620c0b94c7533b28331fff,200,200,0.5,0.3,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.1168,0.021,2.4933e-08,0.0758,0.1579,True,0.016799999999999995,True,,0.0445,0.0275,-1.0,0.0,-1.0842000000000001e-19,"[0, 0.0445, -0.0275, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
326,92622326,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,467e9bf80ed61d963eaae0d1dfa4240c27a9890c81620c0b94c7533b28331fff,200,200,0.5,0.3,-7.105427357601002e-17,0.847350758764384,True,True,True,True,[],0.1171,0.0208,1.7593e-08,0.0764,0.1578,True,0.01709999999999999,True,,0.0297,0.0,,0.0,0.0,"[0, 0.0297, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
327,92622327,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,979e9c418fd782c025c56084df343821883ff48886d0533489d60c3e066e8688,200,200,0.5,0.0,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.0195,0.0217,0.3689,-0.023,0.0619,False,0.0195,True,,0.0,0.0648,,0.0,0.0,"[0, 0, -0.0648, 0.0027]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
327,92622327,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,979e9c418fd782c025c56084df343821883ff48886d0533489d60c3e066e8688,200,200,0.5,0.0,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.0191,0.0211,0.3632,-0.0221,0.0604,False,0.0191,True,,0.0499,0.0404,,0.0,0.0016,"[0, 0.0499, 0.0404]","[0, 0, 0]",item_intercept_sd_zero,,True,0.0,1.0,True
327,92622327,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,8956315030dde33f0ceae61bb63c372d108a6b7007ddf37762dfdf2f49f59d9c,200,200,0.5,0.3,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.0167,0.0217,0.4411,-0.0258,0.0592,False,0.0167,True,,0.0,0.0661,,0.0,0.0,"[0, 0, -0.0612, 0.0251]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
327,92622327,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,8956315030dde33f0ceae61bb63c372d108a6b7007ddf37762dfdf2f49f59d9c,200,200,0.5,0.3,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.0164,0.021,0.4366,-0.0249,0.0576,False,0.0164,True,,0.0517,0.0399,,1.4824e-07,0.0016,"[1.4824e-07, 0.0517, 0.0399]","[0, 0, 0]",item_intercept_sd_zero,,True,0.0,1.0,True
327,92622327,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,c4b0ee63d2e7f6217ccc5bad89eda1ee3b2f75732f1a0896c7db6046ba5f00f6,200,200,0.5,0.0,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.118,0.0211,2.3161e-08,0.0766,0.1594,True,0.017999999999999988,True,,0.0455,0.0367,1.0,0.0,4.6135e-10,"[0, 0.0455, 0.0367, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
327,92622327,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,c4b0ee63d2e7f6217ccc5bad89eda1ee3b2f75732f1a0896c7db6046ba5f00f6,200,200,0.5,0.0,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.1178,0.0216,4.6153e-08,0.0756,0.1601,True,0.017799999999999996,True,,0.0564,0.0566,,0.0,0.0032,"[0, 0.0564, 0.0566]","[0, 0, 0]",item_intercept_sd_zero,,True,1.0,1.0,True
327,92622327,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,881b12243fb9c363fdb0852b03e6225be4cf37b678e44ad05feeee76d5f40f59,200,200,0.5,0.3,-2.184918912462308e-15,0.8568186085046134,True,True,True,True,[],0.1178,0.0212,2.5893e-08,0.0764,0.1593,True,0.017799999999999996,True,,0.0454,0.0391,1.0,3.8771e-07,2.6812e-10,"[3.8771e-07, 0.0454, 0.0391, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
